,0
1845,1.689
1846,1.693
1847,1.704
1848,1.707
1849,1.718
1850,1.722
1851,1.725
1852,1.725
1853,1.725
1854,1.722
1855,1.722
1856,1.722
1857,1.722
1858,1.725
1859,1.725
1860,1.729
1861,1.729
1862,1.729
1863,1.732
1864,1.74
1865,1.747
1866,1.751
1867,1.758
1868,1.761
1869,1.765
1870,1.761
1871,1.761
1872,1.761
1873,1.765
1874,1.772
1875,1.772
1876,1.776
1877,1.772
1878,1.776
1879,1.783
1880,1.79
1881,1.787
1882,1.79
1883,1.794
1884,1.794
1885,1.79
1886,1.787
1887,1.783
1888,1.783
1889,1.783
1890,1.783
1891,1.783
1892,1.776
1893,1.776
1894,1.779
1895,1.783
1896,1.79
1897,1.794
1898,1.801
1899,1.808
1900,1.812
1901,1.816
1902,1.816
1903,1.812
1904,1.805
1905,1.794
1906,1.779
1907,1.776
1908,1.772
1909,1.769
1910,1.769
1911,1.772
1912,1.779
1913,1.787
1914,1.794
1915,1.801
1916,1.805
1917,1.805
1918,1.805
1919,1.801
1920,1.794
1921,1.787
1922,1.779
1923,1.776
1924,1.769
1925,1.765
1926,1.765
1927,1.765
1928,1.769
1929,1.772
1930,1.776
1931,1.783
1932,1.783
1933,1.787
1934,1.79
1935,1.79
1936,1.794
1937,1.798
1938,1.801
1939,1.808
1940,1.808
1941,1.808
1942,1.808
1943,1.805
1944,1.805
1945,1.805
1946,1.805
1947,1.805
1948,1.808
1949,1.812
1950,1.812
1951,1.816
1952,1.819
1953,1.819
1954,1.823
1955,1.819
1956,1.816
1957,1.812
1958,1.812
1959,1.812
1960,1.812
1961,1.816
1962,1.819
1963,1.823
1964,1.83
1965,1.834
1966,1.841
1967,1.837
1968,1.834
1969,1.826
1970,1.823
1971,1.819
1972,1.816
1973,1.808
1974,1.808
1975,1.805
1976,1.808
1977,1.812
1978,1.805
1979,1.801
1980,1.801
1981,1.801
1982,1.805
1983,1.805
1984,1.808
1985,1.808
1986,1.808
1987,1.808
1988,1.812
1989,1.812
1990,1.812
1991,1.808
1992,1.812
1993,1.816
1994,1.816
1995,1.816
1996,1.816
1997,1.812
1998,1.808
1999,1.805
2000,1.805
2001,1.801
2002,1.798
2003,1.794
2004,1.794
2005,1.79
2006,1.79
2007,1.787
2008,1.787
2009,1.79
2010,1.79
2011,1.787
2012,1.787
2013,1.787
2014,1.787
2015,1.79
2016,1.794
2017,1.801
2018,1.808
2019,1.816
2020,1.823
2021,1.823
2022,1.819
2023,1.816
2024,1.808
2025,1.805
2026,1.798
2027,1.79
2028,1.787
2029,1.783
2030,1.787
2031,1.79
2032,1.79
2033,1.794
2034,1.794
2035,1.79
2036,1.787
2037,1.787
2038,1.783
2039,1.776
2040,1.769
2041,1.758
2042,1.743
2043,1.729
2044,1.722
2045,1.718
2046,1.718
2047,1.722
2048,1.722
2049,1.725
2050,1.725
2051,1.729
2052,1.729
2053,1.725
2054,1.722
2055,1.722
2056,1.718
2057,1.718
2058,1.711
2059,1.707
2060,1.704
2061,1.7
2062,1.7
2063,1.7
2064,1.7
2065,1.693
2066,1.689
2067,1.689
2068,1.689
2069,1.693
2070,1.696
2071,1.696
2072,1.696
2073,1.693
2074,1.696
2075,1.696
2076,1.696
2077,1.7
2078,1.7
2079,1.693
2080,1.689
2081,1.678
2082,1.66
2083,1.642
2084,1.617
2085,1.581
2086,1.537
2087,1.494
2088,1.45
2089,1.414
2090,1.411
2091,1.458
2092,1.566
2093,1.751
2094,1.993
2095,2.257
2096,2.525
2097,2.774
2098,2.977
2099,3.1
2100,3.15
2101,3.179
2102,3.208
2103,3.244
2104,3.266
2105,3.237
